n,"Date Time, GMT-04:00",Temp,Treat,Rep
456,04/19/18 02:50:00 PM,24.545,Ctrl,C
457,04/19/18 03:00:00 PM,24.545,Ctrl,C
458,04/19/18 03:10:00 PM,24.545,Ctrl,C
459,04/19/18 03:20:00 PM,24.545,Ctrl,C
460,04/19/18 03:30:00 PM,24.545,Ctrl,C
461,04/19/18 03:40:00 PM,24.545,Ctrl,C
462,04/19/18 03:50:00 PM,24.545,Ctrl,C
463,04/19/18 04:00:00 PM,24.545,Ctrl,C
464,04/19/18 04:10:00 PM,24.641,Ctrl,C
465,04/19/18 04:20:00 PM,24.641,Ctrl,C
466,04/19/18 04:30:00 PM,24.641,Ctrl,C
467,04/19/18 04:40:00 PM,24.641,Ctrl,C
468,04/19/18 04:50:00 PM,24.641,Ctrl,C
469,04/19/18 05:00:00 PM,24.641,Ctrl,C
470,04/19/18 05:10:00 PM,24.641,Ctrl,C
471,04/19/18 05:20:00 PM,24.738,Ctrl,C
472,04/19/18 05:30:00 PM,24.738,Ctrl,C
473,04/19/18 05:40:00 PM,24.738,Ctrl,C
474,04/19/18 05:50:00 PM,24.835,Ctrl,C
475,04/19/18 06:00:00 PM,24.931,Ctrl,C
476,04/19/18 06:10:00 PM,25.028,Ctrl,C
