n,"Date Time, GMT-04:00",Temp,Treat,Rep
409,04/19/18 07:00:00 AM,24.641,Ctrl,A
410,04/19/18 07:10:00 AM,24.641,Ctrl,A
411,04/19/18 07:20:00 AM,24.641,Ctrl,A
412,04/19/18 07:30:00 AM,24.641,Ctrl,A
413,04/19/18 07:40:00 AM,24.641,Ctrl,A
414,04/19/18 07:50:00 AM,24.738,Ctrl,A
415,04/19/18 08:00:00 AM,24.738,Ctrl,A
416,04/19/18 08:10:00 AM,24.738,Ctrl,A
417,04/19/18 08:20:00 AM,24.738,Ctrl,A
418,04/19/18 08:30:00 AM,24.738,Ctrl,A
419,04/19/18 08:40:00 AM,24.738,Ctrl,A
420,04/19/18 08:50:00 AM,24.641,Ctrl,A
421,04/19/18 09:00:00 AM,24.641,Ctrl,A
422,04/19/18 09:10:00 AM,24.641,Ctrl,A
423,04/19/18 09:20:00 AM,24.641,Ctrl,A
424,04/19/18 09:30:00 AM,24.545,Ctrl,A
425,04/19/18 09:40:00 AM,24.545,Ctrl,A
426,04/19/18 09:50:00 AM,24.545,Ctrl,A
427,04/19/18 10:00:00 AM,24.545,Ctrl,A
428,04/19/18 10:10:00 AM,24.545,Ctrl,A
429,04/19/18 10:20:00 AM,24.448,Ctrl,A
430,04/19/18 10:30:00 AM,24.448,Ctrl,A
431,04/19/18 10:40:00 AM,24.448,Ctrl,A
432,04/19/18 10:50:00 AM,24.448,Ctrl,A
433,04/19/18 11:00:00 AM,24.448,Ctrl,A
434,04/19/18 11:10:00 AM,24.351,Ctrl,A
435,04/19/18 11:20:00 AM,24.351,Ctrl,A
436,04/19/18 11:30:00 AM,24.351,Ctrl,A
437,04/19/18 11:40:00 AM,24.351,Ctrl,A
438,04/19/18 11:50:00 AM,24.351,Ctrl,A
439,04/19/18 12:00:00 PM,24.351,Ctrl,A
440,04/19/18 12:10:00 PM,24.351,Ctrl,A
441,04/19/18 12:20:00 PM,24.351,Ctrl,A
442,04/19/18 12:30:00 PM,24.351,Ctrl,A
443,04/19/18 12:40:00 PM,24.255,Ctrl,A
444,04/19/18 12:50:00 PM,24.351,Ctrl,A
445,04/19/18 01:00:00 PM,24.255,Ctrl,A
446,04/19/18 01:10:00 PM,24.255,Ctrl,A
447,04/19/18 01:20:00 PM,24.255,Ctrl,A
448,04/19/18 01:30:00 PM,24.255,Ctrl,A
449,04/19/18 01:40:00 PM,24.255,Ctrl,A
450,04/19/18 01:50:00 PM,24.255,Ctrl,A
451,04/19/18 02:00:00 PM,24.255,Ctrl,A
452,04/19/18 02:10:00 PM,24.255,Ctrl,A
453,04/19/18 02:20:00 PM,24.255,Ctrl,A
454,04/19/18 02:30:00 PM,24.255,Ctrl,A
455,04/19/18 02:40:00 PM,24.255,Ctrl,A
456,04/19/18 02:50:00 PM,24.255,Ctrl,A
457,04/19/18 03:00:00 PM,24.255,Ctrl,A
458,04/19/18 03:10:00 PM,24.255,Ctrl,A
459,04/19/18 03:20:00 PM,24.255,Ctrl,A
460,04/19/18 03:30:00 PM,24.255,Ctrl,A
461,04/19/18 03:40:00 PM,24.255,Ctrl,A
462,04/19/18 03:50:00 PM,24.255,Ctrl,A
463,04/19/18 04:00:00 PM,24.351,Ctrl,A
464,04/19/18 04:10:00 PM,24.351,Ctrl,A
465,04/19/18 04:20:00 PM,24.351,Ctrl,A
466,04/19/18 04:30:00 PM,24.351,Ctrl,A
467,04/19/18 04:40:00 PM,24.351,Ctrl,A
468,04/19/18 04:50:00 PM,24.351,Ctrl,A
469,04/19/18 05:00:00 PM,24.448,Ctrl,A
470,04/19/18 05:10:00 PM,24.448,Ctrl,A
471,04/19/18 05:20:00 PM,24.448,Ctrl,A
472,04/19/18 05:30:00 PM,24.448,Ctrl,A
473,04/19/18 05:40:00 PM,24.545,Ctrl,A
474,04/19/18 05:50:00 PM,24.738,Ctrl,A
475,04/19/18 06:00:00 PM,24.835,Ctrl,A
476,04/19/18 06:10:00 PM,24.931,Ctrl,A
477,04/19/18 06:20:00 PM,25.028,Ctrl,A
